Procedure date,Patient...2,MRN,D.O.B.,Age (days),Age (months) - days/30,Species,Procedure time (min),Total fluoro time (sec),ID,Weight,Procedure,Time,RADPAD,Patient_DAP,Occupation,Dose
2023-02-15T00:00:00Z,Iroh,482952,2022-05-03T00:00:00Z,288,9.6,Canine,98,189,97,14.4,PDA,3.15,N,1.58,Resident 1,3.43
2023-02-15T00:00:00Z,Iroh,482952,2022-05-03T00:00:00Z,288,9.6,Canine,98,189,97,14.4,PDA,3.15,N,1.58,Resident 2,1.33
2023-02-15T00:00:00Z,Iroh,482952,2022-05-03T00:00:00Z,288,9.6,Canine,98,189,97,14.4,PDA,3.15,N,1.58,TEE,1.89
2023-02-15T00:00:00Z,Iroh,482952,2022-05-03T00:00:00Z,288,9.6,Canine,98,189,97,14.4,PDA,3.15,N,1.58,Anesthesia,1.02
2023-02-15T00:00:00Z,Whiskey,482636,2022-07-30T00:00:00Z,200,6.666666667,Canine,70,113,98,4.6,PDA,1.883333333,N,0.27,Faculty,13.54
2023-02-15T00:00:00Z,Whiskey,482636,2022-07-30T00:00:00Z,200,6.666666667,Canine,70,113,98,4.6,PDA,1.883333333,N,0.27,Tech 1,0.18
2023-02-15T00:00:00Z,Whiskey,482636,2022-07-30T00:00:00Z,200,6.666666667,Canine,70,113,98,4.6,PDA,1.883333333,N,0.27,Resident 1,15.87
2023-02-15T00:00:00Z,Whiskey,482636,2022-07-30T00:00:00Z,200,6.666666667,Canine,70,113,98,4.6,PDA,1.883333333,N,0.27,Resident 2,1.18
2023-02-15T00:00:00Z,Whiskey,482636,2022-07-30T00:00:00Z,200,6.666666667,Canine,70,113,98,4.6,PDA,1.883333333,N,0.27,TEE,0.21
2023-02-15T00:00:00Z,Whiskey,482636,2022-07-30T00:00:00Z,200,6.666666667,Canine,70,113,98,4.6,PDA,1.883333333,N,0.27,Anesthesia,7.04
2023-02-22T00:00:00Z,Stone,483363,2021-07-22T00:00:00Z,580,19.33333333,Canine,70,482,99,24.4,BPV,8.033333333,N,6.97,Faculty,1.64
2023-02-22T00:00:00Z,Stone,483363,2021-07-22T00:00:00Z,580,19.33333333,Canine,70,482,99,24.4,BPV,8.033333333,N,6.97,Tech 1,1.23
2023-02-22T00:00:00Z,Stone,483363,2021-07-22T00:00:00Z,580,19.33333333,Canine,70,482,99,24.4,BPV,8.033333333,N,6.97,Resident 1,12.49
2023-02-22T00:00:00Z,Stone,483363,2021-07-22T00:00:00Z,580,19.33333333,Canine,70,482,99,24.4,BPV,8.033333333,N,6.97,Resident 2,12.83
2023-02-22T00:00:00Z,Stone,483363,2021-07-22T00:00:00Z,580,19.33333333,Canine,70,482,99,24.4,BPV,8.033333333,N,6.97,TEE,13.41
2023-02-22T00:00:00Z,Stone,483363,2021-07-22T00:00:00Z,580,19.33333333,Canine,70,482,99,24.4,BPV,8.033333333,N,6.97,Anesthesia,36.82
2023-02-22T00:00:00Z,Lily,483913,2014-02-10T00:00:00Z,3299,109.9666667,Canine,75,195,100,27.6,PMI,3.25,N,2.02,Faculty,0.15
2023-02-22T00:00:00Z,Lily,483913,2014-02-10T00:00:00Z,3299,109.9666667,Canine,75,195,100,27.6,PMI,3.25,N,2.02,Tech 1,0.79
2023-02-22T00:00:00Z,Lily,483913,2014-02-10T00:00:00Z,3299,109.9666667,Canine,75,195,100,27.6,PMI,3.25,N,2.02,Resident 1,8.4
2023-02-22T00:00:00Z,Lily,483913,2014-02-10T00:00:00Z,3299,109.9666667,Canine,75,195,100,27.6,PMI,3.25,N,2.02,Anesthesia,1.02
2023-03-01T00:00:00Z,Mayberry,484036,2018-11-18T00:00:00Z,1564,52.13333333,Canine,110,150,101,23.8,PDA,2.5,N,3.51,Faculty,0.92
2023-03-01T00:00:00Z,Mayberry,484036,2018-11-18T00:00:00Z,1564,52.13333333,Canine,110,150,101,23.8,PDA,2.5,N,3.51,Tech 1,0.26
2023-03-01T00:00:00Z,Mayberry,484036,2018-11-18T00:00:00Z,1564,52.13333333,Canine,110,150,101,23.8,PDA,2.5,N,3.51,Resident 1,2.33
2023-03-01T00:00:00Z,Mayberry,484036,2018-11-18T00:00:00Z,1564,52.13333333,Canine,110,150,101,23.8,PDA,2.5,N,3.51,Resident 2,1.44
2023-03-01T00:00:00Z,Mayberry,484036,2018-11-18T00:00:00Z,1564,52.13333333,Canine,110,150,101,23.8,PDA,2.5,N,3.51,TEE,3.77
2023-03-01T00:00:00Z,Mayberry,484036,2018-11-18T00:00:00Z,1564,52.13333333,Canine,110,150,101,23.8,PDA,2.5,N,3.51,Anesthesia,1.82
2023-03-15T00:00:00Z,CJ,472892,2021-04-25T00:00:00Z,689,22.96666667,Canine,45,258,102,15.4,BPV,4.3,N,4.52,Faculty,2.15
2023-03-15T00:00:00Z,CJ,472892,2021-04-25T00:00:00Z,689,22.96666667,Canine,45,258,102,15.4,BPV,4.3,N,4.52,Tech 1,0
2023-03-15T00:00:00Z,CJ,472892,2021-04-25T00:00:00Z,689,22.96666667,Canine,45,258,102,15.4,BPV,4.3,N,4.52,Resident 1,14.93
2023-03-15T00:00:00Z,CJ,472892,2021-04-25T00:00:00Z,689,22.96666667,Canine,45,258,102,15.4,BPV,4.3,N,4.52,Resident 2,3.76
2023-03-15T00:00:00Z,CJ,472892,2021-04-25T00:00:00Z,689,22.96666667,Canine,45,258,102,15.4,BPV,4.3,N,4.52,Anesthesia,17.46
2023-03-22T00:00:00Z,Moo,265977,2020-10-02T00:00:00Z,901,30.03333333,Canine,85,610,103,16,BPV,10.16666667,N,7.51,Faculty,0.03
2023-03-22T00:00:00Z,Moo,265977,2020-10-02T00:00:00Z,901,30.03333333,Canine,85,610,103,16,BPV,10.16666667,N,7.51,Tech 1,0.08
2023-03-22T00:00:00Z,Moo,265977,2020-10-02T00:00:00Z,901,30.03333333,Canine,85,610,103,16,BPV,10.16666667,N,7.51,Resident 1,15.17
2023-03-22T00:00:00Z,Moo,265977,2020-10-02T00:00:00Z,901,30.03333333,Canine,85,610,103,16,BPV,10.16666667,N,7.51,Resident 2,12.79
2023-03-22T00:00:00Z,Moo,265977,2020-10-02T00:00:00Z,901,30.03333333,Canine,85,610,103,16,BPV,10.16666667,N,7.51,Anesthesia,1.89
2023-03-29T00:00:00Z,Whiskey,484602,2019-08-22T00:00:00Z,1315,43.83333333,Canine,63,635,104,26.3,BPV,10.58333333,N,20.93,Faculty,0.23
2023-03-29T00:00:00Z,Whiskey,484602,2019-08-22T00:00:00Z,1315,43.83333333,Canine,63,635,104,26.3,BPV,10.58333333,N,20.93,Tech 1,0.06
2023-03-29T00:00:00Z,Whiskey,484602,2019-08-22T00:00:00Z,1315,43.83333333,Canine,63,635,104,26.3,BPV,10.58333333,N,20.93,Resident 1,36.92
2023-03-29T00:00:00Z,Whiskey,484602,2019-08-22T00:00:00Z,1315,43.83333333,Canine,63,635,104,26.3,BPV,10.58333333,N,20.93,Resident 2,10.86
2023-03-29T00:00:00Z,Whiskey,484602,2019-08-22T00:00:00Z,1315,43.83333333,Canine,63,635,104,26.3,BPV,10.58333333,N,20.93,TEE,0.54
2023-03-29T00:00:00Z,Whiskey,484602,2019-08-22T00:00:00Z,1315,43.83333333,Canine,63,635,104,26.3,BPV,10.58333333,N,20.93,Anesthesia,62.13
2023-03-29T00:00:00Z,Huckleberry Hound,485506,2022-08-19T00:00:00Z,222,7.4,Canine,61,507,105,18.7,BPV,8.45,N,8.61,Faculty,0.92
2023-03-29T00:00:00Z,Huckleberry Hound,485506,2022-08-19T00:00:00Z,222,7.4,Canine,61,507,105,18.7,BPV,8.45,N,8.61,Tech 1,0.06
2023-03-29T00:00:00Z,Huckleberry Hound,485506,2022-08-19T00:00:00Z,222,7.4,Canine,61,507,105,18.7,BPV,8.45,N,8.61,Resident 1,7.4
2023-03-29T00:00:00Z,Huckleberry Hound,485506,2022-08-19T00:00:00Z,222,7.4,Canine,61,507,105,18.7,BPV,8.45,N,8.61,Resident 2,3.02
2023-03-29T00:00:00Z,Huckleberry Hound,485506,2022-08-19T00:00:00Z,222,7.4,Canine,61,507,105,18.7,BPV,8.45,N,8.61,Anesthesia,3
2023-04-05T00:00:00Z,Phinias,484852,2022-12-23T00:00:00Z,103,3.433333333,Canine,65,395,106,9.2,BPV,6.583333333,N,6.55,Faculty,0.13
2023-04-05T00:00:00Z,Phinias,484852,2022-12-23T00:00:00Z,103,3.433333333,Canine,65,395,106,9.2,BPV,6.583333333,N,6.55,Tech 1,0
2023-04-05T00:00:00Z,Phinias,484852,2022-12-23T00:00:00Z,103,3.433333333,Canine,65,395,106,9.2,BPV,6.583333333,N,6.55,Resident 1,54.3
2023-04-05T00:00:00Z,Phinias,484852,2022-12-23T00:00:00Z,103,3.433333333,Canine,65,395,106,9.2,BPV,6.583333333,N,6.55,Resident 2,0.41
2023-04-05T00:00:00Z,Phinias,484852,2022-12-23T00:00:00Z,103,3.433333333,Canine,65,395,106,9.2,BPV,6.583333333,N,6.55,Anesthesia,21.56
2023-04-05T00:00:00Z,Sadie Mae,241517,2019-03-23T00:00:00Z,1474,49.13333333,Canine,130,585,107,12.7,BPV,9.75,N,6.43,Faculty,1.63
2023-04-05T00:00:00Z,Sadie Mae,241517,2019-03-23T00:00:00Z,1474,49.13333333,Canine,130,585,107,12.7,BPV,9.75,N,6.43,Tech 1,0.06
2023-04-05T00:00:00Z,Sadie Mae,241517,2019-03-23T00:00:00Z,1474,49.13333333,Canine,130,585,107,12.7,BPV,9.75,N,6.43,Resident 1,66.58
2023-04-05T00:00:00Z,Sadie Mae,241517,2019-03-23T00:00:00Z,1474,49.13333333,Canine,130,585,107,12.7,BPV,9.75,N,6.43,Resident 2,3.33
2023-04-05T00:00:00Z,Sadie Mae,241517,2019-03-23T00:00:00Z,1474,49.13333333,Canine,130,585,107,12.7,BPV,9.75,N,6.43,Anesthesia,23.83
2023-04-12T00:00:00Z,Ivy,485169,2022-09-10T00:00:00Z,214,7.133333333,Canine,50,415,108,3.8,BPV,6.916666667,N,0.9,Faculty,0.48
2023-04-12T00:00:00Z,Ivy,485169,2022-09-10T00:00:00Z,214,7.133333333,Canine,50,415,108,3.8,BPV,6.916666667,N,0.9,Tech 1,0
2023-04-12T00:00:00Z,Ivy,485169,2022-09-10T00:00:00Z,214,7.133333333,Canine,50,415,108,3.8,BPV,6.916666667,N,0.9,Resident 1,4.51
2023-04-12T00:00:00Z,Ivy,485169,2022-09-10T00:00:00Z,214,7.133333333,Canine,50,415,108,3.8,BPV,6.916666667,N,0.9,Resident 2,0.02
2023-04-12T00:00:00Z,Ivy,485169,2022-09-10T00:00:00Z,214,7.133333333,Canine,50,415,108,3.8,BPV,6.916666667,N,0.9,Anesthesia,1.74
2023-04-12T00:00:00Z,Kyra,477795,2012-08-06T00:00:00Z,3901,130.0333333,Canine,115,324,109,28.6,PMI,5.4,N,3.86,Faculty,2.41
2023-04-12T00:00:00Z,Kyra,477795,2012-08-06T00:00:00Z,3901,130.0333333,Canine,115,324,109,28.6,PMI,5.4,N,3.86,Tech 1,0.01
2023-04-12T00:00:00Z,Kyra,477795,2012-08-06T00:00:00Z,3901,130.0333333,Canine,115,324,109,28.6,PMI,5.4,N,3.86,Resident 1,5.09
2023-04-12T00:00:00Z,Kyra,477795,2012-08-06T00:00:00Z,3901,130.0333333,Canine,115,324,109,28.6,PMI,5.4,N,3.86,Resident 2,3
2023-04-12T00:00:00Z,Kyra,477795,2012-08-06T00:00:00Z,3901,130.0333333,Canine,115,324,109,28.6,PMI,5.4,N,3.86,Anesthesia,2.33
2023-04-19T00:00:00Z,Bella,242587,2017-07-13T00:00:00Z,2106,70.2,Canine,173,2243,110,23,PV Stent,37.38333333,N,40.8,Faculty,6.04
2023-04-19T00:00:00Z,Bella,242587,2017-07-13T00:00:00Z,2106,70.2,Canine,173,2243,110,23,PV Stent,37.38333333,N,40.8,Tech 1,0.02
2023-04-19T00:00:00Z,Bella,242587,2017-07-13T00:00:00Z,2106,70.2,Canine,173,2243,110,23,PV Stent,37.38333333,N,40.8,Resident 1,48.21
2023-04-19T00:00:00Z,Bella,242587,2017-07-13T00:00:00Z,2106,70.2,Canine,173,2243,110,23,PV Stent,37.38333333,N,40.8,Resident 2,16.25
2023-04-19T00:00:00Z,Bella,242587,2017-07-13T00:00:00Z,2106,70.2,Canine,173,2243,110,23,PV Stent,37.38333333,N,40.8,TEE,1.41
2023-04-19T00:00:00Z,Bella,242587,2017-07-13T00:00:00Z,2106,70.2,Canine,173,2243,110,23,PV Stent,37.38333333,N,40.8,Anesthesia,146.79
2023-04-20T00:00:00Z,Bleu,481695,2021-07-02T00:00:00Z,657,21.9,Canine,50,318,111,14.7,BPV,5.3,N,6.85,Faculty,1.13
2023-04-20T00:00:00Z,Bleu,481695,2021-07-02T00:00:00Z,657,21.9,Canine,50,318,111,14.7,BPV,5.3,N,6.85,Tech 1,0
2023-04-20T00:00:00Z,Bleu,481695,2021-07-02T00:00:00Z,657,21.9,Canine,50,318,111,14.7,BPV,5.3,N,6.85,Resident 1,7.16
2023-04-20T00:00:00Z,Bleu,481695,2021-07-02T00:00:00Z,657,21.9,Canine,50,318,111,14.7,BPV,5.3,N,6.85,Resident 2,7.78
2023-04-20T00:00:00Z,Bleu,481695,2021-07-02T00:00:00Z,657,21.9,Canine,50,318,111,14.7,BPV,5.3,N,6.85,Anesthesia,8.24
2023-05-03T00:00:00Z,Callie,483852,2022-12-07T00:00:00Z,147,4.9,Canine,81,275,112,5,PDA,4.583333333,N,0.95,Faculty,0.02
2023-05-03T00:00:00Z,Callie,483852,2022-12-07T00:00:00Z,147,4.9,Canine,81,275,112,5,PDA,4.583333333,N,0.95,Tech 1,0.08
2023-05-03T00:00:00Z,Callie,483852,2022-12-07T00:00:00Z,147,4.9,Canine,81,275,112,5,PDA,4.583333333,N,0.95,Resident 1,1.21
2023-05-03T00:00:00Z,Callie,483852,2022-12-07T00:00:00Z,147,4.9,Canine,81,275,112,5,PDA,4.583333333,N,0.95,Resident 2,0.18
2023-05-03T00:00:00Z,Callie,483852,2022-12-07T00:00:00Z,147,4.9,Canine,81,275,112,5,PDA,4.583333333,N,0.95,Anesthesia,1.03
2023-05-10T00:00:00Z,Misty,487285,2023-01-15T00:00:00Z,115,3.833333333,Canine,110,113,113,8.2,PDA,1.883333333,N,0.82,Faculty,1.91
2023-05-10T00:00:00Z,Misty,487285,2023-01-15T00:00:00Z,115,3.833333333,Canine,110,113,113,8.2,PDA,1.883333333,N,0.82,Tech 1,0.08
2023-05-10T00:00:00Z,Misty,487285,2023-01-15T00:00:00Z,115,3.833333333,Canine,110,113,113,8.2,PDA,1.883333333,N,0.82,Resident 1,1.33
2023-05-10T00:00:00Z,Misty,487285,2023-01-15T00:00:00Z,115,3.833333333,Canine,110,113,113,8.2,PDA,1.883333333,N,0.82,Resident 2,1.59
2023-05-10T00:00:00Z,Misty,487285,2023-01-15T00:00:00Z,115,3.833333333,Canine,110,113,113,8.2,PDA,1.883333333,N,0.82,TEE,0.59
2023-05-10T00:00:00Z,Misty,487285,2023-01-15T00:00:00Z,115,3.833333333,Canine,110,113,113,8.2,PDA,1.883333333,N,0.82,Anesthesia,0.79
2023-05-10T00:00:00Z,Cotton,483835,2010-05-21T00:00:00Z,4737,157.9,Canine,120,556,114,13.5,PMI,9.266666667,N,9.69,Faculty,5.4
2023-05-10T00:00:00Z,Cotton,483835,2010-05-21T00:00:00Z,4737,157.9,Canine,120,556,114,13.5,PMI,9.266666667,N,9.69,Tech 1,0
2023-05-10T00:00:00Z,Cotton,483835,2010-05-21T00:00:00Z,4737,157.9,Canine,120,556,114,13.5,PMI,9.266666667,N,9.69,Resident 1,37.09
2023-05-10T00:00:00Z,Cotton,483835,2010-05-21T00:00:00Z,4737,157.9,Canine,120,556,114,13.5,PMI,9.266666667,N,9.69,Resident 2,3.59
2023-05-10T00:00:00Z,Cotton,483835,2010-05-21T00:00:00Z,4737,157.9,Canine,120,556,114,13.5,PMI,9.266666667,N,9.69,TEE,0.89
2023-05-10T00:00:00Z,Cotton,483835,2010-05-21T00:00:00Z,4737,157.9,Canine,120,556,114,13.5,PMI,9.266666667,N,9.69,Anesthesia,39.45
2023-05-17T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,239,7.966666667,Canine,45,264,115,4.4,BPV,4.4,N,1.17,Faculty,0.64
2023-05-17T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,239,7.966666667,Canine,45,264,115,4.4,BPV,4.4,N,1.17,Tech 1,0
2023-05-17T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,239,7.966666667,Canine,45,264,115,4.4,BPV,4.4,N,1.17,Resident 1,4.66
2023-05-17T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,239,7.966666667,Canine,45,264,115,4.4,BPV,4.4,N,1.17,Resident 2,0.21
2023-05-17T00:00:00Z,Beans,481365,2022-09-20T00:00:00Z,239,7.966666667,Canine,45,264,115,4.4,BPV,4.4,N,1.17,Anesthesia,0.13
2023-05-17T00:00:00Z,Klay,487352,2015-04-18T00:00:00Z,2951,98.36666667,Canine,110,273,116,4.2,PDA,4.55,N,1.05,Faculty,3.84
2023-05-17T00:00:00Z,Klay,487352,2015-04-18T00:00:00Z,2951,98.36666667,Canine,110,273,116,4.2,PDA,4.55,N,1.05,Tech 1,0.05
2023-05-17T00:00:00Z,Klay,487352,2015-04-18T00:00:00Z,2951,98.36666667,Canine,110,273,116,4.2,PDA,4.55,N,1.05,Resident 1,6.61
2023-05-17T00:00:00Z,Klay,487352,2015-04-18T00:00:00Z,2951,98.36666667,Canine,110,273,116,4.2,PDA,4.55,N,1.05,Resident 2,0.3
2023-05-17T00:00:00Z,Klay,487352,2015-04-18T00:00:00Z,2951,98.36666667,Canine,110,273,116,4.2,PDA,4.55,N,1.05,TEE,3.84
2023-05-17T00:00:00Z,Klay,487352,2015-04-18T00:00:00Z,2951,98.36666667,Canine,110,273,116,4.2,PDA,4.55,N,1.05,Anesthesia,1.02
2023-05-24T00:00:00Z,Marlo,487419,2021-09-01T00:00:00Z,630,21,Canine,125,251,117,6.55,PDA,4.183333333,N,1.06,Faculty,1.44
2023-05-24T00:00:00Z,Marlo,487419,2021-09-01T00:00:00Z,630,21,Canine,125,251,117,6.55,PDA,4.183333333,N,1.06,Tech 1,0.01
2023-05-24T00:00:00Z,Marlo,487419,2021-09-01T00:00:00Z,630,21,Canine,125,251,117,6.55,PDA,4.183333333,N,1.06,Resident 1,1.58
2023-05-24T00:00:00Z,Marlo,487419,2021-09-01T00:00:00Z,630,21,Canine,125,251,117,6.55,PDA,4.183333333,N,1.06,Resident 2,0.94
2023-05-24T00:00:00Z,Marlo,487419,2021-09-01T00:00:00Z,630,21,Canine,125,251,117,6.55,PDA,4.183333333,N,1.06,TEE,0.69
2023-06-07T00:00:00Z,Doby,479944,2022-06-04T00:00:00Z,368,12.26666667,Canine,135,301,118,8.9,BPV,5.016666667,N,2.14,Faculty,4.29
2023-06-07T00:00:00Z,Doby,479944,2022-06-04T00:00:00Z,368,12.26666667,Canine,135,301,118,8.9,BPV,5.016666667,N,2.14,Tech 1,0
2023-06-07T00:00:00Z,Doby,479944,2022-06-04T00:00:00Z,368,12.26666667,Canine,135,301,118,8.9,BPV,5.016666667,N,2.14,Resident 1,12.64
2023-06-07T00:00:00Z,Doby,479944,2022-06-04T00:00:00Z,368,12.26666667,Canine,135,301,118,8.9,BPV,5.016666667,N,2.14,Resident 2,0.33
2023-06-07T00:00:00Z,Doby,479944,2022-06-04T00:00:00Z,368,12.26666667,Canine,135,301,118,8.9,BPV,5.016666667,N,2.14,Anesthesia,0.41
2023-06-14T00:00:00Z,Raider,488669,2020-10-01T00:00:00Z,986,32.86666667,Canine,82,692,119,21.5,PDA,11.53333333,N,17.95,Faculty,13
2023-06-14T00:00:00Z,Raider,488669,2020-10-01T00:00:00Z,986,32.86666667,Canine,82,692,119,21.5,PDA,11.53333333,N,17.95,Tech 1,0.05
2023-06-14T00:00:00Z,Raider,488669,2020-10-01T00:00:00Z,986,32.86666667,Canine,82,692,119,21.5,PDA,11.53333333,N,17.95,Resident 1,9.14
2023-06-14T00:00:00Z,Raider,488669,2020-10-01T00:00:00Z,986,32.86666667,Canine,82,692,119,21.5,PDA,11.53333333,N,17.95,Resident 2,0.56
2023-06-14T00:00:00Z,Raider,488669,2020-10-01T00:00:00Z,986,32.86666667,Canine,82,692,119,21.5,PDA,11.53333333,N,17.95,TEE,12.77
2023-06-14T00:00:00Z,Raider,488669,2020-10-01T00:00:00Z,986,32.86666667,Canine,82,692,119,21.5,PDA,11.53333333,N,17.95,Anesthesia,1.33
2023-06-28T00:00:00Z,Badin,488867,2023-03-15T00:00:00Z,105,3.5,Canine,78,676,120,5.9,BPV,11.26666667,N,5.26,Faculty,0.02
2023-06-28T00:00:00Z,Badin,488867,2023-03-15T00:00:00Z,105,3.5,Canine,78,676,120,5.9,BPV,11.26666667,N,5.26,Tech 1,0
2023-06-28T00:00:00Z,Badin,488867,2023-03-15T00:00:00Z,105,3.5,Canine,78,676,120,5.9,BPV,11.26666667,N,5.26,Resident 1,26.19
2023-06-28T00:00:00Z,Badin,488867,2023-03-15T00:00:00Z,105,3.5,Canine,78,676,120,5.9,BPV,11.26666667,N,5.26,Resident 2,4.33
2023-06-28T00:00:00Z,Badin,488867,2023-03-15T00:00:00Z,105,3.5,Canine,78,676,120,5.9,BPV,11.26666667,N,5.26,Anesthesia,3.18
2023-07-05T00:00:00Z,Evie,259242,2019-11-26T00:00:00Z,1317,43.9,Canine,68,142,121,4.36,PDA,2.366666667,N,0.39,Faculty,0
2023-07-05T00:00:00Z,Evie,259242,2019-11-26T00:00:00Z,1317,43.9,Canine,68,142,121,4.36,PDA,2.366666667,N,0.39,Tech 1,0
2023-07-05T00:00:00Z,Evie,259242,2019-11-26T00:00:00Z,1317,43.9,Canine,68,142,121,4.36,PDA,2.366666667,N,0.39,Resident 1,1.33
2023-07-05T00:00:00Z,Evie,259242,2019-11-26T00:00:00Z,1317,43.9,Canine,68,142,121,4.36,PDA,2.366666667,N,0.39,Resident 2,0.08
2023-07-05T00:00:00Z,Evie,259242,2019-11-26T00:00:00Z,1317,43.9,Canine,68,142,121,4.36,PDA,2.366666667,N,0.39,TEE,0.64
2023-07-05T00:00:00Z,Evie,259242,2019-11-26T00:00:00Z,1317,43.9,Canine,68,142,121,4.36,PDA,2.366666667,N,0.39,Anesthesia,0
2023-07-12T00:00:00Z,Jade,485848,2022-11-11T00:00:00Z,243,8.1,Canine,87,907,122,8.2,PV Stent,15.11666667,N,12.87,Faculty,4.61
2023-07-12T00:00:00Z,Jade,485848,2022-11-11T00:00:00Z,243,8.1,Canine,87,907,122,8.2,PV Stent,15.11666667,N,12.87,Tech 1,0.43
2023-07-12T00:00:00Z,Jade,485848,2022-11-11T00:00:00Z,243,8.1,Canine,87,907,122,8.2,PV Stent,15.11666667,N,12.87,Resident 1,59.68
2023-07-12T00:00:00Z,Jade,485848,2022-11-11T00:00:00Z,243,8.1,Canine,87,907,122,8.2,PV Stent,15.11666667,N,12.87,Resident 2,5.32
2023-07-12T00:00:00Z,Jade,485848,2022-11-11T00:00:00Z,243,8.1,Canine,87,907,122,8.2,PV Stent,15.11666667,N,12.87,TEE,20.28
2023-07-12T00:00:00Z,Jade,485848,2022-11-11T00:00:00Z,243,8.1,Canine,87,907,122,8.2,PV Stent,15.11666667,N,12.87,Anesthesia,1.43
2023-07-21T00:00:00Z,Grace,490434,2012-12-12T00:00:00Z,3873,129.1,Canine,115,250,123,36,PMI,4.166666667,N,5.39,Faculty,0.08
2023-07-21T00:00:00Z,Grace,490434,2012-12-12T00:00:00Z,3873,129.1,Canine,115,250,123,36,PMI,4.166666667,N,5.39,Tech 1,0.03
2023-07-21T00:00:00Z,Grace,490434,2012-12-12T00:00:00Z,3873,129.1,Canine,115,250,123,36,PMI,4.166666667,N,5.39,Resident 1,14.74
2023-07-21T00:00:00Z,Grace,490434,2012-12-12T00:00:00Z,3873,129.1,Canine,115,250,123,36,PMI,4.166666667,N,5.39,Resident 2,1.54
2023-07-21T00:00:00Z,Grace,490434,2012-12-12T00:00:00Z,3873,129.1,Canine,115,250,123,36,PMI,4.166666667,N,5.39,Anesthesia,0.36
2023-07-26T00:00:00Z,Liberty,486974,2022-11-10T00:00:00Z,258,8.6,Canine,80,857,124,8.18,BPV,14.28333333,N,7.09,Faculty,0.59
2023-07-26T00:00:00Z,Liberty,486974,2022-11-10T00:00:00Z,258,8.6,Canine,80,857,124,8.18,BPV,14.28333333,N,7.09,Tech 1,0.08
2023-07-26T00:00:00Z,Liberty,486974,2022-11-10T00:00:00Z,258,8.6,Canine,80,857,124,8.18,BPV,14.28333333,N,7.09,Resident 1,13.26
2023-07-26T00:00:00Z,Liberty,486974,2022-11-10T00:00:00Z,258,8.6,Canine,80,857,124,8.18,BPV,14.28333333,N,7.09,Resident 2,2.74
2023-07-26T00:00:00Z,Liberty,486974,2022-11-10T00:00:00Z,258,8.6,Canine,80,857,124,8.18,BPV,14.28333333,N,7.09,Anesthesia,2.69
2023-07-28T00:00:00Z,Wednesday,490384,2017-06-28T00:00:00Z,2221,74.03333333,Canine,94,200,125,27.7,PMI,3.333333333,N,5.38,Faculty,0.82
2023-07-28T00:00:00Z,Wednesday,490384,2017-06-28T00:00:00Z,2221,74.03333333,Canine,94,200,125,27.7,PMI,3.333333333,N,5.38,Tech 1,0.02
2023-07-28T00:00:00Z,Wednesday,490384,2017-06-28T00:00:00Z,2221,74.03333333,Canine,94,200,125,27.7,PMI,3.333333333,N,5.38,Resident 1,17.72
2023-07-28T00:00:00Z,Wednesday,490384,2017-06-28T00:00:00Z,2221,74.03333333,Canine,94,200,125,27.7,PMI,3.333333333,N,5.38,Resident 2,6.4
2023-07-28T00:00:00Z,Wednesday,490384,2017-06-28T00:00:00Z,2221,74.03333333,Canine,94,200,125,27.7,PMI,3.333333333,N,5.38,Anesthesia,0.48
2023-07-31T00:00:00Z,Grace,490434,2012-12-12T00:00:00Z,3883,129.4333333,Canine,127,157,126,38.5,PMI,2.616666667,N,5.03,Faculty,10.24
2023-07-31T00:00:00Z,Grace,490434,2012-12-12T00:00:00Z,3883,129.4333333,Canine,127,157,126,38.5,PMI,2.616666667,N,5.03,Tech 1,0.57
2023-07-31T00:00:00Z,Grace,490434,2012-12-12T00:00:00Z,3883,129.4333333,Canine,127,157,126,38.5,PMI,2.616666667,N,5.03,Resident 1,8.8
2023-07-31T00:00:00Z,Grace,490434,2012-12-12T00:00:00Z,3883,129.4333333,Canine,127,157,126,38.5,PMI,2.616666667,N,5.03,Anesthesia,0.05
2023-08-02T00:00:00Z,Tank,489130,2023-02-07T00:00:00Z,176,5.866666667,Canine,70,426,127,5.54,BPV,7.1,N,1.86,Faculty,1.72
2023-08-02T00:00:00Z,Tank,489130,2023-02-07T00:00:00Z,176,5.866666667,Canine,70,426,127,5.54,BPV,7.1,N,1.86,Tech 1,0
2023-08-02T00:00:00Z,Tank,489130,2023-02-07T00:00:00Z,176,5.866666667,Canine,70,426,127,5.54,BPV,7.1,N,1.86,Resident 1,8.32
2023-08-02T00:00:00Z,Tank,489130,2023-02-07T00:00:00Z,176,5.866666667,Canine,70,426,127,5.54,BPV,7.1,N,1.86,Resident 2,1.33
2023-08-02T00:00:00Z,Tank,489130,2023-02-07T00:00:00Z,176,5.866666667,Canine,70,426,127,5.54,BPV,7.1,N,1.86,Anesthesia,0.34
2023-08-03T00:00:00Z,Sadie,268158,2016-10-09T00:00:00Z,2489,82.96666667,Canine,60,423,128,30,BPV,7.05,N,15.26,Faculty,8.8
